,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Label,SegmentID,Subject
3583,14418.0,-7977.0,-1650.0,211.0,-2620.0,-235.0,2.leftright,5,CW
3584,14349.0,-7582.0,-1337.0,553.0,-893.0,390.0,2.leftright,5,CW
3585,13528.0,-7046.0,-1318.0,870.0,843.0,835.0,2.leftright,5,CW
3586,12118.0,-6229.0,-1384.0,1208.0,2532.0,1177.0,2.leftright,5,CW
3587,10237.0,-5339.0,-1594.0,1398.0,4150.0,1106.0,2.leftright,5,CW
3588,8026.0,-4594.0,-1818.0,1500.0,5566.0,652.0,2.leftright,5,CW
3589,6149.0,-4100.0,-2072.0,1603.0,6607.0,176.0,2.leftright,5,CW
3590,4862.0,-3684.0,-2284.0,1753.0,7397.0,-312.0,2.leftright,5,CW
3591,3788.0,-3368.0,-2423.0,1800.0,8117.0,-854.0,2.leftright,5,CW
3592,2712.0,-3150.0,-2488.0,1746.0,8775.0,-1354.0,2.leftright,5,CW
3593,1560.0,-2792.0,-2496.0,1599.0,9222.0,-1374.0,2.leftright,5,CW
3594,366.0,-2407.0,-2334.0,1290.0,9440.0,-967.0,2.leftright,5,CW
3595,-866.0,-2419.0,-2214.0,936.0,9517.0,-912.0,2.leftright,5,CW
3596,-1919.0,-2782.0,-2259.0,679.0,9489.0,-1251.0,2.leftright,5,CW
3597,-2985.0,-3152.0,-2348.0,510.0,9368.0,-1181.0,2.leftright,5,CW
3598,-4174.0,-3307.0,-2203.0,372.0,9141.0,-708.0,2.leftright,5,CW
3599,-5742.0,-3187.0,-1973.0,221.0,8746.0,-271.0,2.leftright,5,CW
3600,-7819.0,-2883.0,-1881.0,22.0,8110.0,63.0,2.leftright,5,CW
3601,-10000.0,-2736.0,-1867.0,-243.0,7188.0,456.0,2.leftright,5,CW
3602,-12112.0,-2947.0,-2127.0,-285.0,6066.0,936.0,2.leftright,5,CW
3603,-14021.0,-2933.0,-2220.0,49.0,4951.0,1252.0,2.leftright,5,CW
3604,-15126.0,-2383.0,-1912.0,509.0,3790.0,1155.0,2.leftright,5,CW
3605,-15347.0,-1571.0,-1310.0,833.0,2428.0,827.0,2.leftright,5,CW
3606,-14763.0,-828.0,-662.0,952.0,829.0,409.0,2.leftright,5,CW
3607,-13329.0,-416.0,-361.0,819.0,-1003.0,74.0,2.leftright,5,CW
3608,-11468.0,-266.0,-370.0,422.0,-2821.0,-14.0,2.leftright,5,CW
3609,-9808.0,-246.0,-443.0,-58.0,-4388.0,-282.0,2.leftright,5,CW
3610,-8212.0,-502.0,-952.0,-590.0,-5734.0,-797.0,2.leftright,5,CW
3611,-7053.0,-1195.0,-1564.0,-1217.0,-6868.0,-547.0,2.leftright,5,CW
3612,-6260.0,-1791.0,-2013.0,-1702.0,-7993.0,350.0,2.leftright,5,CW
3613,-5416.0,-2069.0,-2507.0,-1923.0,-8986.0,747.0,2.leftright,5,CW
3614,-4508.0,-2204.0,-3044.0,-2121.0,-9663.0,449.0,2.leftright,5,CW
3615,-3747.0,-2509.0,-3601.0,-2395.0,-10150.0,-66.0,2.leftright,5,CW
3616,-2501.0,-3118.0,-3871.0,-2590.0,-10627.0,-505.0,2.leftright,5,CW
3617,-433.0,-3635.0,-4182.0,-2609.0,-11118.0,-1132.0,2.leftright,5,CW
3618,1869.0,-4487.0,-4675.0,-2576.0,-11214.0,-1984.0,2.leftright,5,CW
3619,4079.0,-5868.0,-4749.0,-2178.0,-10861.0,-2299.0,2.leftright,5,CW
3620,6775.0,-7025.0,-4379.0,-1744.0,-10372.0,-2091.0,2.leftright,5,CW
3621,10008.0,-7856.0,-3732.0,-1566.0,-9473.0,-1789.0,2.leftright,5,CW
3622,12753.0,-8530.0,-2774.0,-1202.0,-7917.0,-1481.0,2.leftright,5,CW
3623,14540.0,-8887.0,-1870.0,-851.0,-6168.0,-1272.0,2.leftright,5,CW
3624,15572.0,-8786.0,-1675.0,-227.0,-4156.0,-942.0,2.leftright,5,CW
3625,15750.0,-7919.0,-783.0,699.0,-1767.0,-108.0,2.leftright,5,CW
3626,15059.0,-7061.0,-217.0,1067.0,217.0,564.0,2.leftright,5,CW
3627,13679.0,-6201.0,-352.0,1250.0,1879.0,1048.0,2.leftright,5,CW
3628,11805.0,-5575.0,-762.0,1374.0,3454.0,1494.0,2.leftright,5,CW
3629,9901.0,-4734.0,-1266.0,1476.0,4912.0,1708.0,2.leftright,5,CW
3630,7562.0,-3999.0,-1669.0,1543.0,6225.0,1746.0,2.leftright,5,CW
3631,5503.0,-3626.0,-2032.0,1621.0,7188.0,1172.0,2.leftright,5,CW
3632,4222.0,-3324.0,-2383.0,1687.0,7879.0,235.0,2.leftright,5,CW
3633,3209.0,-3223.0,-2676.0,1642.0,8496.0,-461.0,2.leftright,5,CW
3634,2123.0,-3170.0,-2880.0,1515.0,8991.0,-801.0,2.leftright,5,CW
3635,990.0,-2987.0,-2940.0,1390.0,9328.0,-843.0,2.leftright,5,CW
3636,-92.0,-2752.0,-2874.0,1241.0,9482.0,-856.0,2.leftright,5,CW
3637,-984.0,-2732.0,-2814.0,1034.0,9487.0,-1031.0,2.leftright,5,CW
3638,-1915.0,-3057.0,-2881.0,770.0,9395.0,-1122.0,2.leftright,5,CW
3639,-2882.0,-3437.0,-2819.0,597.0,9185.0,-910.0,2.leftright,5,CW
3640,-3848.0,-3470.0,-2602.0,545.0,8807.0,-493.0,2.leftright,5,CW
3641,-4755.0,-3426.0,-2287.0,451.0,8466.0,-229.0,2.leftright,5,CW
3642,-5830.0,-3401.0,-2045.0,349.0,8091.0,-31.0,2.leftright,5,CW
3643,-7250.0,-3274.0,-2070.0,267.0,7609.0,203.0,2.leftright,5,CW
3644,-9127.0,-3392.0,-2221.0,199.0,6958.0,630.0,2.leftright,5,CW
3645,-11258.0,-3280.0,-2443.0,367.0,6000.0,1228.0,2.leftright,5,CW
3646,-13163.0,-2871.0,-2422.0,728.0,4893.0,1481.0,2.leftright,5,CW
3647,-14408.0,-2113.0,-1970.0,1103.0,3534.0,1322.0,2.leftright,5,CW
3648,-14659.0,-1120.0,-1289.0,1302.0,1843.0,986.0,2.leftright,5,CW
3649,-14004.0,-618.0,-727.0,1152.0,-29.0,406.0,2.leftright,5,CW
3650,-12622.0,-458.0,-559.0,826.0,-2001.0,-191.0,2.leftright,5,CW
3651,-10894.0,-454.0,-648.0,355.0,-3771.0,-568.0,2.leftright,5,CW
3652,-9124.0,-815.0,-896.0,-231.0,-5118.0,-779.0,2.leftright,5,CW
3653,-7776.0,-1508.0,-1267.0,-717.0,-6199.0,-814.0,2.leftright,5,CW
3654,-6803.0,-2007.0,-1760.0,-1075.0,-7230.0,-785.0,2.leftright,5,CW
3655,-5908.0,-2303.0,-2128.0,-1422.0,-8148.0,-627.0,2.leftright,5,CW
3656,-5096.0,-2675.0,-2457.0,-1739.0,-9009.0,-508.0,2.leftright,5,CW
3657,-4420.0,-3094.0,-3059.0,-2026.0,-9871.0,-581.0,2.leftright,5,CW
3658,-3701.0,-3660.0,-3648.0,-2250.0,-10666.0,-534.0,2.leftright,5,CW
3659,-2689.0,-4082.0,-4198.0,-2274.0,-11445.0,-343.0,2.leftright,5,CW
3660,-1469.0,-4351.0,-4701.0,-2186.0,-12052.0,-158.0,2.leftright,5,CW
3661,-40.0,-4802.0,-4811.0,-1850.0,-12429.0,100.0,2.leftright,5,CW
3662,2094.0,-5048.0,-4640.0,-1530.0,-12633.0,278.0,2.leftright,5,CW
3663,4665.0,-5564.0,-4509.0,-1665.0,-12407.0,45.0,2.leftright,5,CW
3664,7586.0,-6536.0,-4074.0,-1680.0,-11642.0,-561.0,2.leftright,5,CW
3665,10399.0,-7341.0,-3415.0,-1344.0,-10307.0,-1099.0,2.leftright,5,CW
3666,11753.0,-7632.0,-2839.0,-802.0,-8466.0,-1226.0,2.leftright,5,CW
3667,11944.0,-7193.0,-2138.0,-147.0,-6581.0,-893.0,2.leftright,5,CW
3668,12394.0,-6143.0,-1294.0,323.0,-5006.0,-217.0,2.leftright,5,CW
3669,13167.0,-5593.0,-710.0,378.0,-3543.0,253.0,2.leftright,5,CW
3670,13441.0,-5762.0,-696.0,362.0,-1897.0,77.0,2.leftright,5,CW
3671,13016.0,-5732.0,-993.0,524.0,-153.0,-3.0,2.leftright,5,CW
3672,11929.0,-5126.0,-1185.0,708.0,1489.0,705.0,2.leftright,5,CW
3673,10418.0,-4474.0,-1281.0,733.0,2920.0,1621.0,2.leftright,5,CW
3674,8841.0,-4035.0,-1483.0,729.0,4129.0,2009.0,2.leftright,5,CW
3675,7538.0,-3733.0,-1812.0,766.0,5143.0,1890.0,2.leftright,5,CW
3676,6678.0,-3604.0,-2177.0,788.0,6141.0,1491.0,2.leftright,5,CW
3677,5756.0,-3729.0,-2464.0,920.0,7209.0,672.0,2.leftright,5,CW
3678,4724.0,-3808.0,-2727.0,1246.0,8151.0,-460.0,2.leftright,5,CW
3679,3811.0,-3662.0,-3000.0,1527.0,8851.0,-1263.0,2.leftright,5,CW
3680,2741.0,-3421.0,-3183.0,1617.0,9282.0,-1174.0,2.leftright,5,CW
3681,1656.0,-3227.0,-3167.0,1350.0,9600.0,-654.0,2.leftright,5,CW
3682,699.0,-3064.0,-3051.0,903.0,9780.0,-555.0,2.leftright,5,CW
3683,-242.0,-3185.0,-3172.0,712.0,9675.0,-910.0,2.leftright,5,CW
3684,-1238.0,-3591.0,-3380.0,582.0,9640.0,-1156.0,2.leftright,5,CW
3685,-2247.0,-4036.0,-3225.0,252.0,9761.0,-1190.0,2.leftright,5,CW
3686,-3356.0,-4292.0,-3049.0,70.0,9552.0,-1053.0,2.leftright,5,CW
3687,-4380.0,-4404.0,-2911.0,173.0,9064.0,-543.0,2.leftright,5,CW
3688,-5185.0,-4250.0,-2733.0,184.0,8628.0,204.0,2.leftright,5,CW
3689,-6100.0,-4046.0,-2565.0,-2.0,8264.0,866.0,2.leftright,5,CW
3690,-7457.0,-3899.0,-2428.0,-74.0,7880.0,1175.0,2.leftright,5,CW
3691,-9290.0,-3861.0,-2400.0,82.0,7113.0,1256.0,2.leftright,5,CW
3692,-11176.0,-3580.0,-2355.0,506.0,6052.0,1611.0,2.leftright,5,CW
3693,-12965.0,-2865.0,-2005.0,767.0,5055.0,2186.0,2.leftright,5,CW
3694,-14470.0,-2011.0,-1342.0,849.0,3821.0,2219.0,2.leftright,5,CW
3695,-15118.0,-963.0,-740.0,971.0,2519.0,1422.0,2.leftright,5,CW
3696,-14882.0,-174.0,-288.0,1029.0,1322.0,319.0,2.leftright,5,CW
3697,-13778.0,189.0,-60.0,900.0,-74.0,-304.0,2.leftright,5,CW
3698,-12019.0,314.0,-33.0,492.0,-1796.0,-299.0,2.leftright,5,CW
3699,-10087.0,128.0,-161.0,-240.0,-3644.0,-359.0,2.leftright,5,CW
3700,-8370.0,-243.0,-659.0,-846.0,-5347.0,-589.0,2.leftright,5,CW
3701,-6958.0,-677.0,-1252.0,-1340.0,-6503.0,-670.0,2.leftright,5,CW
3702,-6020.0,-1263.0,-1665.0,-1918.0,-7319.0,-771.0,2.leftright,5,CW
3703,-5489.0,-1826.0,-2215.0,-2312.0,-8284.0,-890.0,2.leftright,5,CW
3704,-4920.0,-2339.0,-2839.0,-2434.0,-9283.0,-718.0,2.leftright,5,CW
3705,-4192.0,-2788.0,-3338.0,-2451.0,-10145.0,-283.0,2.leftright,5,CW
3706,-3452.0,-3153.0,-3833.0,-2556.0,-10939.0,19.0,2.leftright,5,CW
3707,-2388.0,-3582.0,-4111.0,-2594.0,-11582.0,-14.0,2.leftright,5,CW
3708,-565.0,-3907.0,-4194.0,-2591.0,-12065.0,-89.0,2.leftright,5,CW
3709,1607.0,-4429.0,-4470.0,-2680.0,-12136.0,-268.0,2.leftright,5,CW
3710,3261.0,-5433.0,-4822.0,-2648.0,-11722.0,-585.0,2.leftright,5,CW
3711,4153.0,-6105.0,-4905.0,-2358.0,-10958.0,-407.0,2.leftright,5,CW
3712,4395.0,-6219.0,-4503.0,-1963.0,-10153.0,506.0,2.leftright,5,CW
3713,5613.0,-6072.0,-3839.0,-1656.0,-9555.0,1327.0,2.leftright,5,CW
3714,8010.0,-6387.0,-3247.0,-1754.0,-8667.0,1115.0,2.leftright,5,CW
3715,9404.0,-7266.0,-2976.0,-1784.0,-7339.0,-114.0,2.leftright,5,CW
3716,9662.0,-7829.0,-2867.0,-1118.0,-5832.0,-1165.0,2.leftright,5,CW
3717,9845.0,-7417.0,-2568.0,-108.0,-4491.0,-1178.0,2.leftright,5,CW
3718,10488.0,-6672.0,-2055.0,466.0,-3197.0,-631.0,2.leftright,5,CW
3719,11123.0,-6262.0,-1616.0,662.0,-1812.0,-375.0,2.leftright,5,CW
3720,11303.0,-6148.0,-1431.0,832.0,-296.0,-686.0,2.leftright,5,CW
3721,10982.0,-6003.0,-1414.0,1009.0,1192.0,-801.0,2.leftright,5,CW
3722,10122.0,-5659.0,-1480.0,1180.0,2548.0,-207.0,2.leftright,5,CW
3723,8775.0,-5128.0,-1609.0,1370.0,3702.0,546.0,2.leftright,5,CW
3724,7447.0,-4535.0,-1807.0,1509.0,4672.0,913.0,2.leftright,5,CW
3725,6272.0,-4075.0,-2035.0,1548.0,5519.0,1016.0,2.leftright,5,CW
3726,5213.0,-3820.0,-2228.0,1553.0,6278.0,951.0,2.leftright,5,CW
3727,4286.0,-3662.0,-2419.0,1586.0,6919.0,596.0,2.leftright,5,CW
3728,3401.0,-3599.0,-2554.0,1716.0,7418.0,25.0,2.leftright,5,CW
3729,2664.0,-3517.0,-2758.0,1748.0,7927.0,-558.0,2.leftright,5,CW
3730,1930.0,-3592.0,-2870.0,1574.0,8392.0,-863.0,2.leftright,5,CW
3731,1161.0,-3668.0,-2984.0,1450.0,8603.0,-766.0,2.leftright,5,CW
3732,342.0,-3907.0,-3177.0,1310.0,8794.0,-507.0,2.leftright,5,CW
3733,-587.0,-4393.0,-3263.0,1252.0,9024.0,-222.0,2.leftright,5,CW
3734,-1398.0,-4686.0,-3191.0,1364.0,9294.0,-23.0,2.leftright,5,CW
3735,-2063.0,-4628.0,-3028.0,1503.0,9549.0,22.0,2.leftright,5,CW
3736,-2782.0,-4500.0,-2852.0,1658.0,9596.0,-158.0,2.leftright,5,CW
3737,-3550.0,-4250.0,-2692.0,1837.0,9349.0,-407.0,2.leftright,5,CW
3738,-4365.0,-3929.0,-2483.0,1857.0,8960.0,-409.0,2.leftright,5,CW
3739,-5122.0,-3678.0,-2210.0,1652.0,8525.0,-208.0,2.leftright,5,CW
3740,-5741.0,-3477.0,-1967.0,1483.0,7944.0,103.0,2.leftright,5,CW
3741,-6214.0,-3265.0,-1750.0,1497.0,7275.0,590.0,2.leftright,5,CW
3742,-6652.0,-2914.0,-1462.0,1439.0,6772.0,1074.0,2.leftright,5,CW
3743,-7184.0,-2676.0,-1165.0,1221.0,6301.0,1107.0,2.leftright,5,CW
3744,-7668.0,-2629.0,-882.0,1134.0,5675.0,946.0,2.leftright,5,CW
3745,-8022.0,-2385.0,-658.0,1176.0,4874.0,963.0,2.leftright,5,CW
3746,-8426.0,-2019.0,-497.0,1103.0,4067.0,993.0,2.leftright,5,CW
3747,-8781.0,-1726.0,-287.0,935.0,3351.0,877.0,2.leftright,5,CW
3748,-8925.0,-1398.0,-24.0,832.0,2465.0,798.0,2.leftright,5,CW
3749,-8930.0,-1018.0,164.0,735.0,1399.0,763.0,2.leftright,5,CW
3750,-8738.0,-721.0,294.0,523.0,296.0,546.0,2.leftright,5,CW
3751,-8321.0,-564.0,329.0,169.0,-842.0,144.0,2.leftright,5,CW
3752,-7756.0,-567.0,226.0,-237.0,-1930.0,-212.0,2.leftright,5,CW
3753,-7105.0,-783.0,-8.0,-746.0,-2885.0,-479.0,2.leftright,5,CW
3754,-6607.0,-1171.0,-289.0,-1194.0,-3709.0,-574.0,2.leftright,5,CW
3755,-6249.0,-1473.0,-575.0,-1552.0,-4457.0,-549.0,2.leftright,5,CW
3756,-5972.0,-1720.0,-886.0,-1846.0,-5190.0,-554.0,2.leftright,5,CW
3757,-5639.0,-2008.0,-1261.0,-2126.0,-5890.0,-513.0,2.leftright,5,CW
3758,-5309.0,-2433.0,-1565.0,-2390.0,-6501.0,-388.0,2.leftright,5,CW
3759,-5062.0,-2779.0,-1878.0,-2549.0,-7089.0,-324.0,2.leftright,5,CW
3760,-4811.0,-2944.0,-2258.0,-2626.0,-7677.0,-410.0,2.leftright,5,CW
3761,-4492.0,-3181.0,-2664.0,-2709.0,-8239.0,-493.0,2.leftright,5,CW
3762,-3930.0,-3539.0,-3025.0,-2732.0,-8770.0,-566.0,2.leftright,5,CW
3763,-3371.0,-3760.0,-3423.0,-2617.0,-9277.0,-547.0,2.leftright,5,CW
3764,-2880.0,-3852.0,-3727.0,-2512.0,-9729.0,-328.0,2.leftright,5,CW
3765,-2163.0,-3859.0,-3888.0,-2564.0,-10145.0,-135.0,2.leftright,5,CW
3766,-1308.0,-4011.0,-4021.0,-2740.0,-10554.0,-124.0,2.leftright,5,CW
3767,-210.0,-4339.0,-4091.0,-2781.0,-10952.0,-428.0,2.leftright,5,CW
3768,1415.0,-4793.0,-4304.0,-2721.0,-11148.0,-941.0,2.leftright,5,CW
3769,3051.0,-5594.0,-4433.0,-2515.0,-10974.0,-1390.0,2.leftright,5,CW
3770,4576.0,-6233.0,-4378.0,-1995.0,-10448.0,-1655.0,2.leftright,5,CW
3771,5989.0,-6550.0,-4071.0,-1455.0,-9603.0,-1691.0,2.leftright,5,CW
3772,7228.0,-6598.0,-3612.0,-951.0,-8596.0,-1636.0,2.leftright,5,CW
3773,8357.0,-6661.0,-3086.0,-531.0,-7502.0,-1676.0,2.leftright,5,CW
3774,9296.0,-6578.0,-2696.0,-199.0,-6363.0,-1871.0,2.leftright,5,CW
3775,10110.0,-6272.0,-2437.0,194.0,-5004.0,-1909.0,2.leftright,5,CW
3776,10646.0,-6066.0,-1871.0,592.0,-3469.0,-1474.0,2.leftright,5,CW
3777,10777.0,-5764.0,-1450.0,830.0,-2082.0,-901.0,2.leftright,5,CW
3778,10479.0,-5372.0,-1258.0,1037.0,-802.0,-279.0,2.leftright,5,CW
3779,9888.0,-5081.0,-1174.0,1146.0,403.0,412.0,2.leftright,5,CW
3780,8949.0,-4799.0,-1216.0,1224.0,1481.0,1043.0,2.leftright,5,CW
3781,7709.0,-4569.0,-1435.0,1306.0,2457.0,1488.0,2.leftright,5,CW
3782,6535.0,-4268.0,-1645.0,1357.0,3376.0,1819.0,2.leftright,5,CW
3783,5332.0,-3961.0,-1750.0,1409.0,4157.0,2233.0,2.leftright,5,CW
3784,4350.0,-3809.0,-1797.0,1524.0,4758.0,2388.0,2.leftright,5,CW
3785,3910.0,-3669.0,-1876.0,1692.0,5319.0,1979.0,2.leftright,5,CW
3786,3546.0,-3756.0,-1969.0,1730.0,6018.0,1063.0,2.leftright,5,CW
3787,3093.0,-4012.0,-2068.0,1805.0,6735.0,-75.0,2.leftright,5,CW
3788,2723.0,-4152.0,-2184.0,2083.0,7301.0,-897.0,2.leftright,5,CW
3789,2506.0,-4105.0,-2262.0,2349.0,7777.0,-1220.0,2.leftright,5,CW
3790,2325.0,-3975.0,-2321.0,2352.0,8276.0,-1334.0,2.leftright,5,CW
3791,2021.0,-3842.0,-2382.0,2135.0,8759.0,-1306.0,2.leftright,5,CW
3792,1482.0,-3732.0,-2434.0,2001.0,9128.0,-1186.0,2.leftright,5,CW
3793,850.0,-3564.0,-2422.0,1927.0,9400.0,-1067.0,2.leftright,5,CW
3794,132.0,-3366.0,-2361.0,1785.0,9555.0,-740.0,2.leftright,5,CW
3795,-762.0,-3287.0,-2276.0,1583.0,9568.0,-396.0,2.leftright,5,CW
3796,-1683.0,-3414.0,-2302.0,1420.0,9457.0,-353.0,2.leftright,5,CW
3797,-2578.0,-3564.0,-2429.0,1379.0,9270.0,-340.0,2.leftright,5,CW
3798,-3493.0,-3631.0,-2447.0,1302.0,9083.0,-117.0,2.leftright,5,CW
3799,-4325.0,-3676.0,-2341.0,1133.0,8917.0,100.0,2.leftright,5,CW
3800,-4972.0,-3592.0,-2153.0,1128.0,8653.0,230.0,2.leftright,5,CW
3801,-5509.0,-3291.0,-1822.0,1260.0,8241.0,403.0,2.leftright,5,CW
3802,-6141.0,-2989.0,-1432.0,1239.0,7598.0,578.0,2.leftright,5,CW
3803,-6808.0,-2780.0,-1201.0,1098.0,6703.0,550.0,2.leftright,5,CW
3804,-7328.0,-2659.0,-1047.0,873.0,5811.0,528.0,2.leftright,5,CW
3805,-7808.0,-2608.0,-847.0,610.0,4981.0,720.0,2.leftright,5,CW
3806,-8274.0,-2498.0,-642.0,366.0,4114.0,937.0,2.leftright,5,CW
3807,-8677.0,-2313.0,-485.0,190.0,3195.0,960.0,2.leftright,5,CW
3808,-9001.0,-2198.0,-351.0,49.0,2310.0,724.0,2.leftright,5,CW
3809,-9223.0,-2202.0,-232.0,-16.0,1432.0,255.0,2.leftright,5,CW
3810,-9158.0,-2126.0,-78.0,38.0,476.0,-225.0,2.leftright,5,CW
3811,-8839.0,-1876.0,-23.0,21.0,-618.0,-407.0,2.leftright,5,CW
3812,-8365.0,-1679.0,-35.0,-226.0,-1707.0,-321.0,2.leftright,5,CW
3813,-7766.0,-1631.0,-27.0,-614.0,-2675.0,-230.0,2.leftright,5,CW
3814,-7006.0,-1618.0,-126.0,-972.0,-3486.0,-211.0,2.leftright,5,CW
3815,-6470.0,-1810.0,-251.0,-1298.0,-4189.0,-255.0,2.leftright,5,CW
3816,-6092.0,-1936.0,-559.0,-1632.0,-4903.0,-224.0,2.leftright,5,CW
3817,-5777.0,-2102.0,-851.0,-1981.0,-5541.0,-168.0,2.leftright,5,CW
3818,-5513.0,-2517.0,-1232.0,-2277.0,-6175.0,-259.0,2.leftright,5,CW
3819,-5172.0,-3052.0,-1675.0,-2380.0,-6809.0,-481.0,2.leftright,5,CW
3820,-4773.0,-3425.0,-2113.0,-2217.0,-7489.0,-718.0,2.leftright,5,CW
3821,-4350.0,-3555.0,-2528.0,-2016.0,-8137.0,-708.0,2.leftright,5,CW
3822,-3873.0,-3494.0,-2798.0,-1867.0,-8701.0,-623.0,2.leftright,5,CW
3823,-3131.0,-3364.0,-3030.0,-1806.0,-9158.0,-675.0,2.leftright,5,CW
3824,-2430.0,-3420.0,-3290.0,-1852.0,-9508.0,-872.0,2.leftright,5,CW
3825,-1756.0,-3569.0,-3587.0,-1935.0,-9787.0,-1235.0,2.leftright,5,CW
3826,-996.0,-3821.0,-3850.0,-1944.0,-10001.0,-1600.0,2.leftright,5,CW
3827,-150.0,-4125.0,-4100.0,-1801.0,-10240.0,-1707.0,2.leftright,5,CW
3828,815.0,-4549.0,-4211.0,-1460.0,-10528.0,-1473.0,2.leftright,5,CW
3829,2456.0,-4785.0,-4028.0,-1064.0,-10695.0,-1280.0,2.leftright,5,CW
3830,5001.0,-4931.0,-3666.0,-982.0,-10389.0,-1398.0,2.leftright,5,CW
3831,6999.0,-5411.0,-3309.0,-1069.0,-9433.0,-1858.0,2.leftright,5,CW
3832,7725.0,-5997.0,-2930.0,-814.0,-7959.0,-2614.0,2.leftright,5,CW
3833,7693.0,-5985.0,-2401.0,-158.0,-6563.0,-2841.0,2.leftright,5,CW
3834,7773.0,-5458.0,-1911.0,527.0,-5705.0,-2261.0,2.leftright,5,CW
3835,8819.0,-5091.0,-1429.0,652.0,-5003.0,-1363.0,2.leftright,5,CW
3836,9937.0,-5046.0,-988.0,562.0,-4120.0,-532.0,2.leftright,5,CW
3837,10526.0,-5093.0,-694.0,677.0,-3010.0,-199.0,2.leftright,5,CW
3838,10688.0,-4956.0,-542.0,974.0,-1668.0,-606.0,2.leftright,5,CW
3839,10519.0,-4778.0,-507.0,1226.0,-260.0,-1146.0,2.leftright,5,CW
3840,9961.0,-4546.0,-498.0,1345.0,1047.0,-1156.0,2.leftright,5,CW
3841,9191.0,-4124.0,-606.0,1367.0,2190.0,-658.0,2.leftright,5,CW
3842,8333.0,-3900.0,-729.0,1285.0,3236.0,33.0,2.leftright,5,CW
3843,7483.0,-3725.0,-912.0,1134.0,4132.0,629.0,2.leftright,5,CW
3844,6874.0,-3466.0,-1059.0,950.0,4975.0,1104.0,2.leftright,5,CW
3845,6211.0,-3279.0,-1245.0,735.0,5800.0,1358.0,2.leftright,5,CW
3846,5419.0,-3278.0,-1468.0,570.0,6627.0,1112.0,2.leftright,5,CW
3847,4612.0,-3224.0,-1660.0,475.0,7352.0,384.0,2.leftright,5,CW
3848,3825.0,-3053.0,-1882.0,353.0,7930.0,-606.0,2.leftright,5,CW
3849,3200.0,-3026.0,-2074.0,94.0,8425.0,-1328.0,2.leftright,5,CW
3850,2702.0,-3208.0,-2269.0,-166.0,8788.0,-1480.0,2.leftright,5,CW
3851,2228.0,-3406.0,-2531.0,-327.0,9043.0,-1159.0,2.leftright,5,CW
3852,1650.0,-3618.0,-2783.0,-432.0,9229.0,-557.0,2.leftright,5,CW
3853,1018.0,-3724.0,-2874.0,-527.0,9416.0,10.0,2.leftright,5,CW
3854,237.0,-3806.0,-2992.0,-670.0,9589.0,251.0,2.leftright,5,CW
3855,-830.0,-4077.0,-3138.0,-796.0,9726.0,199.0,2.leftright,5,CW
3856,-1908.0,-4346.0,-3130.0,-911.0,9766.0,377.0,2.leftright,5,CW
3857,-2860.0,-4408.0,-2981.0,-876.0,9587.0,911.0,2.leftright,5,CW
3858,-3710.0,-4190.0,-2780.0,-939.0,9198.0,1476.0,2.leftright,5,CW
3859,-4478.0,-3886.0,-2591.0,-977.0,8692.0,1746.0,2.leftright,5,CW
3860,-5150.0,-3824.0,-2430.0,-784.0,8177.0,1680.0,2.leftright,5,CW
3861,-5999.0,-3846.0,-2322.0,-505.0,7636.0,1437.0,2.leftright,5,CW
3862,-6948.0,-4025.0,-2318.0,-356.0,6967.0,870.0,2.leftright,5,CW
3863,-7647.0,-4185.0,-2179.0,-184.0,6257.0,414.0,2.leftright,5,CW
3864,-8284.0,-4045.0,-1885.0,29.0,5419.0,501.0,2.leftright,5,CW
3865,-8907.0,-3750.0,-1584.0,171.0,4349.0,670.0,2.leftright,5,CW
3866,-9417.0,-3417.0,-1194.0,305.0,3205.0,659.0,2.leftright,5,CW
3867,-9888.0,-2991.0,-834.0,535.0,1872.0,584.0,2.leftright,5,CW
3868,-10171.0,-2557.0,-587.0,806.0,484.0,429.0,2.leftright,5,CW
3869,-10201.0,-2102.0,-354.0,847.0,-751.0,272.0,2.leftright,5,CW
3870,-9781.0,-1743.0,-272.0,589.0,-1893.0,151.0,2.leftright,5,CW
3871,-8987.0,-1576.0,-277.0,130.0,-2804.0,225.0,2.leftright,5,CW
3872,-8291.0,-1922.0,-379.0,-382.0,-3631.0,81.0,2.leftright,5,CW
3873,-7651.0,-2465.0,-713.0,-519.0,-4596.0,-701.0,2.leftright,5,CW
3874,-6867.0,-2831.0,-1092.0,-300.0,-5587.0,-1527.0,2.leftright,5,CW
3875,-6125.0,-3004.0,-1382.0,-198.0,-6608.0,-1777.0,2.leftright,5,CW
3876,-5586.0,-3102.0,-1615.0,-279.0,-7692.0,-1747.0,2.leftright,5,CW
3877,-5062.0,-3137.0,-2007.0,-297.0,-8743.0,-1706.0,2.leftright,5,CW
3878,-4621.0,-3271.0,-2494.0,-308.0,-9489.0,-1383.0,2.leftright,5,CW
3879,-4245.0,-3634.0,-2920.0,-344.0,-9859.0,-809.0,2.leftright,5,CW
3880,-3635.0,-3760.0,-3208.0,-339.0,-10146.0,-103.0,2.leftright,5,CW
3881,-2968.0,-3487.0,-3310.0,-476.0,-10557.0,713.0,2.leftright,5,CW
