sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
8643,-4422.0,5287.0,-3473.0,6596.0,-7676.0,3488.0
8644,-3826.0,5860.0,-3023.0,5654.0,-7856.0,2957.0
8645,-3390.0,6222.0,-2671.0,4522.0,-8243.0,2671.0
8646,-2881.0,6401.0,-2648.0,3239.0,-8889.0,2605.0
8647,-2101.0,6328.0,-2975.0,1940.0,-9516.0,2598.0
8648,-1157.0,6370.0,-3074.0,761.0,-9855.0,2472.0
8649,-454.0,6658.0,-2984.0,-404.0,-9925.0,2098.0
8650,-138.0,6570.0,-3317.0,-1734.0,-9789.0,1364.0
8651,403.0,5646.0,-4013.0,-3004.0,-9563.0,569.0
8652,1232.0,4723.0,-4464.0,-3855.0,-9463.0,195.0
8653,1864.0,4493.0,-4658.0,-4600.0,-9431.0,261.0
8654,2126.0,4325.0,-4675.0,-5527.0,-9250.0,374.0
8655,2280.0,4217.0,-4711.0,-6542.0,-9167.0,672.0
8656,2575.0,4196.0,-4714.0,-7628.0,-9172.0,1187.0
8657,3112.0,4093.0,-4773.0,-8799.0,-9146.0,1681.0
8658,3910.0,3596.0,-5178.0,-9906.0,-8928.0,1832.0
8659,5008.0,2577.0,-5733.0,-10675.0,-8216.0,1465.0
8660,5957.0,1207.0,-6600.0,-11095.0,-7163.0,844.0
8661,7316.0,-646.0,-7273.0,-11103.0,-6061.0,122.0
8662,8486.0,-2172.0,-7936.0,-11022.0,-5169.0,-119.0
8663,9004.0,-3801.0,-8714.0,-11216.0,-4632.0,890.0
8664,10369.0,-5848.0,-9380.0,-11643.0,-4101.0,2328.0
8665,11087.0,-8139.0,-10224.0,-11854.0,-3075.0,3552.0
8666,11651.0,-10570.0,-10711.0,-11372.0,-1936.0,5049.0
8667,12736.0,-12432.0,-10435.0,-10710.0,-497.0,6381.0
8668,12466.0,-13128.0,-10081.0,-9603.0,1449.0,6800.0
8669,11734.0,-13471.0,-9818.0,-7940.0,3410.0,6730.0
8670,11561.0,-13193.0,-9207.0,-6333.0,5088.0,6647.0
8671,10653.0,-12452.0,-8682.0,-5020.0,6723.0,6594.0
8672,9186.0,-11485.0,-8464.0,-4075.0,8080.0,6806.0
8673,7746.0,-10736.0,-8490.0,-3522.0,9155.0,7232.0
8674,5981.0,-10820.0,-8765.0,-3006.0,10205.0,7435.0
8675,4249.0,-11150.0,-9127.0,-2221.0,11041.0,7203.0
8676,2827.0,-11383.0,-9138.0,-1244.0,11837.0,6526.0
8677,997.0,-11341.0,-8894.0,-216.0,12804.0,5215.0
8678,-1214.0,-11302.0,-8827.0,598.0,13406.0,3879.0
8679,-3402.0,-11959.0,-9367.0,1109.0,13304.0,3056.0
8680,-4576.0,-13204.0,-9716.0,1871.0,12964.0,2598.0
8681,-4443.0,-14262.0,-8994.0,3144.0,12898.0,2253.0
8682,-4725.0,-13437.0,-8086.0,4866.0,12650.0,2079.0
8683,-5776.0,-11394.0,-7444.0,6379.0,12104.0,2247.0
8684,-6530.0,-9918.0,-6616.0,7210.0,11379.0,2781.0
8685,-7413.0,-8678.0,-6395.0,7936.0,10248.0,3727.0
8686,-8638.0,-6683.0,-6214.0,8625.0,9073.0,4371.0
8687,-10073.0,-4704.0,-5995.0,9050.0,7872.0,4200.0
8688,-11096.0,-3906.0,-6383.0,9233.0,6559.0,3568.0
8689,-11277.0,-3739.0,-6635.0,9476.0,5495.0,3255.0
8690,-11263.0,-3294.0,-6639.0,10019.0,4391.0,3082.0
8691,-11178.0,-2750.0,-6868.0,10725.0,3308.0,2604.0
8692,-10765.0,-2204.0,-6673.0,11323.0,2336.0,2468.0
8693,-10144.0,-1192.0,-6245.0,11868.0,1166.0,2758.0
8694,-9228.0,216.0,-5663.0,12223.0,-125.0,3242.0
8695,-8525.0,1421.0,-4846.0,12199.0,-1172.0,3805.0
8696,-7789.0,2573.0,-4246.0,11989.0,-2284.0,4266.0
8697,-6988.0,3836.0,-3592.0,11504.0,-3373.0,4623.0
8698,-6600.0,4968.0,-2688.0,10614.0,-4253.0,4901.0
8699,-6281.0,5499.0,-2073.0,9294.0,-5177.0,5005.0
8700,-5705.0,5513.0,-1925.0,7911.0,-6155.0,4919.0
8701,-5222.0,5449.0,-1893.0,6792.0,-6916.0,4762.0
8702,-4971.0,5472.0,-2096.0,5764.0,-7523.0,4400.0
8703,-4764.0,5438.0,-2467.0,4645.0,-8036.0,3946.0
8704,-4629.0,4921.0,-3092.0,3522.0,-8426.0,3377.0
8705,-4091.0,4369.0,-3488.0,2549.0,-8868.0,2974.0
8706,-3469.0,4257.0,-3439.0,1655.0,-9460.0,2824.0
8707,-2657.0,4250.0,-3448.0,673.0,-10033.0,2880.0
8708,-1851.0,4157.0,-3443.0,-520.0,-10437.0,2904.0
8709,-1715.0,4119.0,-3864.0,-1735.0,-10708.0,2674.0
8710,-1853.0,4105.0,-4646.0,-2950.0,-11201.0,2669.0
8711,-1716.0,4143.0,-5375.0,-4246.0,-11810.0,2941.0
8712,-1520.0,4196.0,-6221.0,-5451.0,-12180.0,2680.0
8713,-706.0,3885.0,-7224.0,-6472.0,-12175.0,1720.0
8714,788.0,2982.0,-7832.0,-7393.0,-12110.0,1009.0
8715,2528.0,2253.0,-8088.0,-8231.0,-11991.0,498.0
8716,3783.0,1427.0,-8421.0,-8920.0,-11677.0,14.0
8717,5513.0,593.0,-8671.0,-9499.0,-11472.0,-194.0
8718,7118.0,-786.0,-8894.0,-10240.0,-10936.0,42.0
8719,8153.0,-1814.0,-9171.0,-10664.0,-10585.0,904.0
8720,9547.0,-2291.0,-8953.0,-11073.0,-9963.0,1792.0
8721,9837.0,-2763.0,-8618.0,-11602.0,-8918.0,2505.0
8722,11127.0,-3755.0,-8646.0,-12043.0,-7982.0,2461.0
8723,14354.0,-6782.0,-8894.0,-12176.0,-6175.0,1590.0
8724,15405.0,-9643.0,-9270.0,-11702.0,-3847.0,1620.0
8725,14580.0,-10235.0,-9131.0,-10663.0,-2150.0,3100.0
8726,14890.0,-10418.0,-8451.0,-9711.0,-723.0,4657.0
8727,15103.0,-11111.0,-7991.0,-8996.0,1126.0,5243.0
8728,14448.0,-11290.0,-8029.0,-7974.0,2982.0,5594.0
8729,14338.0,-11288.0,-8145.0,-6958.0,4850.0,5907.0
8730,13198.0,-11305.0,-8349.0,-5982.0,6879.0,6372.0
8731,11251.0,-10757.0,-8766.0,-4854.0,8588.0,6704.0
8732,9154.0,-9836.0,-9190.0,-3789.0,10045.0,6829.0
8733,6571.0,-8861.0,-9533.0,-2976.0,11265.0,7028.0
8734,4355.0,-7935.0,-9585.0,-2456.0,11957.0,6958.0
8735,2346.0,-7761.0,-9539.0,-2339.0,12390.0,6403.0
8736,965.0,-8325.0,-9685.0,-2271.0,12432.0,5938.0
8737,227.0,-9636.0,-10058.0,-2071.0,12303.0,5953.0
8738,141.0,-11748.0,-10285.0,-1472.0,12894.0,5165.0
8739,146.0,-14884.0,-10708.0,123.0,14154.0,2634.0
8740,36.0,-17121.0,-10790.0,2501.0,15534.0,114.0
8741,-860.0,-16835.0,-9841.0,4666.0,16545.0,-1256.0
8742,-2543.0,-15146.0,-9771.0,6136.0,16013.0,-711.0
8743,-4386.0,-13952.0,-10201.0,6522.0,14740.0,1602.0
8744,-6378.0,-12563.0,-10405.0,6521.0,13119.0,4899.0
8745,-8408.0,-10005.0,-10146.0,7000.0,10957.0,7492.0
8746,-10442.0,-6916.0,-9177.0,7829.0,9007.0,8265.0
8747,-12721.0,-4501.0,-8555.0,8649.0,7197.0,7093.0
8748,-14878.0,-3894.0,-9151.0,10099.0,5806.0,5028.0
8749,-15005.0,-3770.0,-9382.0,11847.0,5201.0,3350.0
8750,-13580.0,-1702.0,-7788.0,12692.0,4206.0,2863.0
8751,-12985.0,773.0,-6340.0,13063.0,2714.0,2649.0
8752,-12040.0,2176.0,-5444.0,12822.0,1490.0,2447.0
8753,-10566.0,2626.0,-4619.0,11968.0,233.0,2536.0
8754,-9055.0,2993.0,-4044.0,11863.0,-1297.0,2340.0
8755,-7815.0,3800.0,-3693.0,11872.0,-2562.0,2122.0
8756,-6851.0,4444.0,-3082.0,11197.0,-3395.0,2307.0
8757,-5817.0,4921.0,-2524.0,10245.0,-4450.0,2832.0
8758,-4743.0,5107.0,-2072.0,9153.0,-5394.0,3408.0
8759,-4048.0,5108.0,-1888.0,8180.0,-6134.0,3962.0
8760,-3609.0,5383.0,-1703.0,7388.0,-6747.0,4302.0
8761,-3189.0,5782.0,-1509.0,6624.0,-7160.0,4233.0
8762,-2837.0,6160.0,-1302.0,5733.0,-7431.0,3981.0
8763,-2741.0,6375.0,-1221.0,4592.0,-7721.0,3800.0
8764,-2582.0,6214.0,-1223.0,3312.0,-8007.0,3686.0
8765,-2320.0,5849.0,-1278.0,2117.0,-8307.0,3553.0
8766,-2230.0,5601.0,-1554.0,1006.0,-8686.0,3499.0
8767,-2004.0,5263.0,-1903.0,-158.0,-9072.0,3550.0
8768,-1544.0,4915.0,-2038.0,-1309.0,-9333.0,3553.0
8769,-1342.0,4810.0,-2246.0,-2367.0,-9404.0,3295.0
8770,-1803.0,4498.0,-2964.0,-3326.0,-9284.0,2452.0
8771,-1890.0,3887.0,-3859.0,-4086.0,-9234.0,1478.0
8772,-1230.0,3466.0,-4432.0,-4772.0,-9490.0,1117.0
8773,-508.0,3285.0,-4761.0,-5666.0,-9794.0,1093.0
8774,257.0,2744.0,-5145.0,-6745.0,-9731.0,711.0
8775,936.0,1820.0,-5969.0,-7781.0,-9782.0,512.0
8776,1686.0,682.0,-6891.0,-8964.0,-10061.0,1201.0
8777,2454.0,-153.0,-7420.0,-10054.0,-10287.0,2318.0
8778,2833.0,-357.0,-7953.0,-10599.0,-10403.0,2942.0
8779,5435.0,-2134.0,-8708.0,-11301.0,-9871.0,1660.0
8780,6613.0,-3820.0,-9446.0,-10955.0,-9355.0,979.0
8781,9076.0,-5296.0,-9931.0,-10203.0,-8442.0,706.0
8782,10786.0,-7325.0,-9774.0,-9944.0,-6656.0,835.0
8783,10256.0,-8346.0,-9492.0,-9667.0,-5206.0,1801.0
8784,9934.0,-7973.0,-8834.0,-9028.0,-4447.0,3607.0
8785,10451.0,-7218.0,-7894.0,-8916.0,-3693.0,5705.0
8786,11411.0,-7552.0,-7317.0,-9291.0,-2398.0,6665.0
8787,12153.0,-9517.0,-7363.0,-9482.0,-362.0,6261.0
8788,11925.0,-11346.0,-8026.0,-8609.0,1493.0,5831.0
8789,11696.0,-11691.0,-8262.0,-6997.0,3130.0,5885.0
8790,11541.0,-11163.0,-7560.0,-5656.0,4997.0,5994.0
8791,10136.0,-10617.0,-7220.0,-4726.0,6727.0,5885.0
8792,8441.0,-10108.0,-7441.0,-4039.0,7952.0,5891.0
8793,7270.0,-9634.0,-7490.0,-3655.0,8828.0,6512.0
8794,5948.0,-9408.0,-7469.0,-3286.0,9579.0,7096.0
8795,4496.0,-9248.0,-7222.0,-2747.0,10362.0,7304.0
8796,3182.0,-9009.0,-7112.0,-2106.0,11132.0,6768.0
8797,1755.0,-9073.0,-7477.0,-1414.0,11920.0,5396.0
8798,284.0,-9986.0,-7917.0,-715.0,12754.0,3687.0
8799,-303.0,-11159.0,-7898.0,262.0,13547.0,2304.0
8800,-646.0,-11559.0,-7570.0,1468.0,13802.0,1610.0
8801,-1511.0,-11364.0,-7667.0,2594.0,13378.0,1386.0
8802,-2231.0,-11163.0,-7515.0,3409.0,12842.0,1864.0
8803,-2811.0,-10676.0,-7253.0,4062.0,12240.0,2543.0
8804,-4416.0,-10351.0,-7758.0,4678.0,11603.0,2792.0
8805,-6609.0,-10325.0,-8085.0,5205.0,10795.0,3270.0
8806,-7692.0,-9473.0,-7481.0,5722.0,9697.0,3734.0
8807,-8255.0,-8062.0,-6816.0,6325.0,8478.0,3762.0
8808,-9389.0,-7206.0,-6428.0,6993.0,7427.0,3556.0
8809,-10448.0,-7352.0,-6709.0,8029.0,6458.0,3110.0
8810,-10244.0,-7230.0,-7481.0,9640.0,5363.0,2952.0
8811,-9620.0,-5380.0,-6878.0,10737.0,3865.0,3852.0
8812,-9141.0,-2809.0,-5724.0,11343.0,2389.0,4388.0
8813,-8559.0,-1006.0,-4978.0,11886.0,1493.0,4088.0
8814,-7898.0,-411.0,-4399.0,11805.0,626.0,3617.0
8815,-7413.0,-251.0,-4035.0,11433.0,-305.0,3593.0
8816,-6730.0,509.0,-3789.0,11242.0,-1366.0,4075.0
8817,-6081.0,1568.0,-3315.0,10891.0,-2441.0,4636.0
8818,-5673.0,2361.0,-3031.0,10313.0,-3529.0,5067.0
8819,-5288.0,2812.0,-2917.0,9618.0,-4557.0,5241.0
8820,-4603.0,3080.0,-2743.0,9085.0,-5384.0,5038.0
8821,-3436.0,3601.0,-2307.0,8644.0,-5901.0,4788.0
8822,-2935.0,4205.0,-1677.0,7967.0,-6118.0,4764.0
8823,-2927.0,4692.0,-1044.0,7149.0,-6301.0,4588.0
8824,-2713.0,5044.0,-670.0,6181.0,-6585.0,4062.0
8825,-2672.0,5113.0,-631.0,4993.0,-6971.0,3739.0
8826,-2660.0,5003.0,-770.0,3703.0,-7551.0,3948.0
8827,-2524.0,4920.0,-722.0,2536.0,-8096.0,4158.0
8828,-2490.0,4927.0,-737.0,1488.0,-8426.0,3756.0
8829,-2366.0,4768.0,-877.0,503.0,-8470.0,2771.0
8830,-2072.0,4441.0,-1093.0,-440.0,-8493.0,1767.0
8831,-1659.0,4279.0,-1366.0,-1443.0,-8675.0,1251.0
8832,-866.0,3925.0,-1677.0,-2509.0,-8854.0,825.0
8833,432.0,3099.0,-2162.0,-3541.0,-8852.0,223.0
8834,1673.0,2072.0,-2757.0,-4443.0,-8663.0,-129.0
8835,2311.0,1396.0,-3269.0,-5092.0,-8389.0,-21.0
8836,2355.0,1026.0,-3482.0,-5511.0,-8046.0,102.0
8837,2094.0,771.0,-3947.0,-5958.0,-7927.0,333.0
8838,1893.0,825.0,-4299.0,-6428.0,-8152.0,889.0
8839,2310.0,1048.0,-4435.0,-7044.0,-8302.0,1153.0
8840,2858.0,1053.0,-4916.0,-7847.0,-8291.0,1146.0
8841,3795.0,249.0,-5417.0,-8691.0,-8005.0,800.0
8842,4659.0,-803.0,-5917.0,-9316.0,-7572.0,505.0
8843,5853.0,-1654.0,-6195.0,-9556.0,-7221.0,617.0
8844,7727.0,-2868.0,-6045.0,-9628.0,-6357.0,494.0
8845,8064.0,-3745.0,-5872.0,-9501.0,-5052.0,397.0
8846,7410.0,-3657.0,-5884.0,-9043.0,-4266.0,1023.0
8847,8240.0,-3807.0,-5756.0,-9145.0,-3695.0,1544.0
8848,9038.0,-4637.0,-5629.0,-9520.0,-2828.0,2059.0
8849,9319.0,-5755.0,-5920.0,-9597.0,-1980.0,3018.0
8850,9970.0,-7171.0,-6172.0,-9452.0,-900.0,3652.0
8851,9962.0,-8009.0,-6153.0,-8894.0,242.0,4686.0
8852,9623.0,-8286.0,-6184.0,-8169.0,1330.0,5654.0
8853,9295.0,-8713.0,-6144.0,-7519.0,2673.0,5778.0
8854,8434.0,-9239.0,-6476.0,-6811.0,3959.0,5769.0
8855,7774.0,-9723.0,-6740.0,-6069.0,4909.0,6114.0
8856,7434.0,-9961.0,-6684.0,-5389.0,5720.0,6581.0
8857,6895.0,-10190.0,-6590.0,-4812.0,6704.0,6737.0
8858,6019.0,-10427.0,-6633.0,-4225.0,7642.0,6730.0
8859,4815.0,-10383.0,-6675.0,-3492.0,8302.0,7030.0
8860,3405.0,-10114.0,-6685.0,-2711.0,8815.0,7367.0
8861,1977.0,-9605.0,-6712.0,-1959.0,9259.0,7380.0
8862,448.0,-9445.0,-6903.0,-1490.0,9594.0,7265.0
8863,-1061.0,-9848.0,-7492.0,-1198.0,9693.0,6947.0
8864,-2408.0,-10882.0,-8408.0,-580.0,9602.0,6684.0
8865,-3370.0,-12080.0,-8891.0,783.0,9480.0,6597.0
8866,-4062.0,-12057.0,-8709.0,2804.0,9430.0,5775.0
8867,-4901.0,-11360.0,-8468.0,4910.0,9693.0,3940.0
8868,-6110.0,-10623.0,-8315.0,6531.0,9794.0,2530.0
8869,-6951.0,-9660.0,-7858.0,7736.0,9399.0,1932.0
8870,-7329.0,-8832.0,-7228.0,8538.0,8826.0,1540.0
8871,-7738.0,-8067.0,-6739.0,9105.0,8096.0,1592.0
8872,-8239.0,-6865.0,-6141.0,9539.0,7065.0,2046.0
8873,-8469.0,-5177.0,-5400.0,9792.0,5788.0,2645.0
8874,-8571.0,-3851.0,-4790.0,9788.0,4544.0,3028.0
8875,-8648.0,-3365.0,-4494.0,10062.0,3632.0,2719.0
8876,-8664.0,-2810.0,-4445.0,10843.0,2940.0,1980.0
8877,-8745.0,-1721.0,-4419.0,11610.0,2209.0,1376.0
8878,-8768.0,-283.0,-4038.0,12011.0,1348.0,1084.0
8879,-8460.0,743.0,-3253.0,11906.0,403.0,1143.0
8880,-7925.0,1485.0,-2412.0,11543.0,-619.0,1361.0
8881,-7419.0,2241.0,-1773.0,11036.0,-1705.0,1691.0
8882,-6759.0,2889.0,-1292.0,10310.0,-2734.0,1925.0
8883,-5945.0,3419.0,-1010.0,9590.0,-3586.0,2027.0
8884,-5180.0,3870.0,-783.0,8859.0,-4300.0,2269.0
8885,-4622.0,4197.0,-512.0,8053.0,-4887.0,2531.0
8886,-4159.0,4424.0,-216.0,7263.0,-5330.0,2458.0
8887,-3576.0,4529.0,-131.0,6560.0,-5671.0,2200.0
8888,-3036.0,4678.0,-36.0,5770.0,-6030.0,2279.0
8889,-2753.0,5289.0,121.0,4806.0,-6467.0,2654.0
8890,-2596.0,5645.0,321.0,3552.0,-6778.0,2738.0
8891,-2252.0,5530.0,286.0,2278.0,-7012.0,2434.0
8892,-1833.0,5187.0,113.0,1193.0,-7192.0,2226.0
8893,-1412.0,4881.0,22.0,229.0,-7242.0,1986.0
8894,-1056.0,4626.0,-115.0,-725.0,-7236.0,1630.0
8895,-711.0,4444.0,-369.0,-1676.0,-7298.0,1542.0
8896,-188.0,4300.0,-669.0,-2681.0,-7341.0,1517.0
8897,281.0,4158.0,-876.0,-3765.0,-7232.0,1389.0
8898,632.0,3693.0,-1206.0,-4897.0,-6938.0,954.0
8899,976.0,2758.0,-1835.0,-5944.0,-6732.0,549.0
8900,1651.0,1764.0,-2322.0,-6766.0,-6711.0,607.0
8901,2393.0,1153.0,-2671.0,-7367.0,-6714.0,1026.0
8902,3280.0,293.0,-2943.0,-7738.0,-6547.0,1427.0
8903,4519.0,-1172.0,-3301.0,-8042.0,-5903.0,1469.0
8904,5064.0,-2463.0,-3598.0,-8289.0,-5079.0,1794.0
8905,4492.0,-2621.0,-3473.0,-8088.0,-4462.0,2635.0
8906,3859.0,-1817.0,-3018.0,-7875.0,-4215.0,3382.0
8907,4303.0,-1382.0,-2794.0,-8119.0,-3672.0,2973.0
8908,5635.0,-2632.0,-3065.0,-8747.0,-2363.0,1350.0
8909,6214.0,-5068.0,-4037.0,-8956.0,-914.0,-90.0
8910,6357.0,-6782.0,-4923.0,-8507.0,-179.0,-360.0
8911,7156.0,-7629.0,-4825.0,-8012.0,441.0,303.0
8912,7684.0,-7742.0,-4441.0,-7098.0,1034.0,1277.0
8913,7938.0,-7887.0,-4180.0,-6407.0,1687.0,1928.0
8914,8323.0,-8540.0,-4114.0,-6137.0,2438.0,2535.0
8915,8321.0,-9125.0,-4202.0,-5938.0,3171.0,3230.0
8916,8073.0,-9355.0,-4299.0,-5371.0,3859.0,4210.0
8917,7432.0,-9638.0,-4380.0,-4717.0,4694.0,4987.0
8918,6148.0,-9698.0,-4445.0,-4018.0,5494.0,5541.0
8919,4758.0,-9430.0,-4450.0,-3327.0,6043.0,5984.0
8920,3376.0,-9318.0,-4310.0,-2696.0,6544.0,6176.0
8921,2102.0,-9433.0,-4211.0,-2062.0,6970.0,6045.0
8922,1101.0,-9590.0,-4183.0,-1367.0,7429.0,5278.0
8923,117.0,-9930.0,-4330.0,-681.0,8026.0,4038.0
8924,-1041.0,-10336.0,-4501.0,-7.0,8545.0,2613.0
8925,-1747.0,-10754.0,-4798.0,484.0,8730.0,1359.0
8926,-2293.0,-11306.0,-4719.0,1397.0,8808.0,749.0
8927,-2951.0,-11661.0,-4513.0,2467.0,8691.0,185.0
8928,-3659.0,-11376.0,-4495.0,3338.0,8159.0,-155.0
8929,-4417.0,-10871.0,-4527.0,4140.0,7382.0,33.0
8930,-5059.0,-10268.0,-4285.0,4865.0,6434.0,599.0
8931,-5570.0,-9459.0,-3931.0,5438.0,5559.0,874.0
8932,-6414.0,-8499.0,-3715.0,6047.0,4865.0,583.0
8933,-7095.0,-7500.0,-3511.0,6757.0,4179.0,166.0
8934,-7491.0,-6341.0,-3113.0,7402.0,3558.0,50.0
8935,-7830.0,-5273.0,-2615.0,7728.0,3047.0,8.0
8936,-7984.0,-4347.0,-2173.0,7741.0,2599.0,-181.0
8937,-8107.0,-3267.0,-1782.0,7509.0,2219.0,-167.0
8938,-8159.0,-2255.0,-1368.0,6934.0,1802.0,249.0
8939,-7942.0,-1525.0,-863.0,6189.0,1215.0,794.0
8940,-7533.0,-744.0,-506.0,5671.0,433.0,958.0
8941,-7180.0,40.0,-142.0,5433.0,-426.0,677.0
8942,-6918.0,638.0,61.0,5344.0,-1340.0,513.0
8943,-6521.0,1140.0,117.0,5425.0,-1967.0,805.0
8944,-6034.0,1667.0,320.0,5553.0,-2341.0,1015.0
8945,-5634.0,2027.0,409.0,5399.0,-2865.0,774.0
8946,-5231.0,2249.0,372.0,5055.0,-3596.0,618.0
8947,-4780.0,2493.0,370.0,4533.0,-4269.0,897.0
8948,-4533.0,2799.0,482.0,3770.0,-4769.0,1253.0
8949,-4268.0,3070.0,503.0,2893.0,-5289.0,1232.0
8950,-3829.0,3084.0,265.0,2132.0,-5809.0,868.0
8951,-3355.0,2797.0,-159.0,1542.0,-6198.0,654.0
8952,-2580.0,2841.0,-364.0,884.0,-6699.0,679.0
8953,-1890.0,3033.0,-486.0,66.0,-6994.0,732.0
8954,-1290.0,2773.0,-856.0,-654.0,-6882.0,707.0
8955,-378.0,2657.0,-1009.0,-1347.0,-6455.0,775.0
8956,413.0,2521.0,-929.0,-2266.0,-5994.0,832.0
8957,622.0,2345.0,-880.0,-3023.0,-6057.0,682.0
8958,339.0,2444.0,-1064.0,-3771.0,-6161.0,542.0
8959,-74.0,2421.0,-1395.0,-4638.0,-6506.0,785.0
8960,-98.0,2252.0,-1782.0,-5411.0,-7111.0,1357.0
8961,528.0,2124.0,-2003.0,-6086.0,-7629.0,1691.0
8962,1572.0,1795.0,-2166.0,-6826.0,-7556.0,1565.0
8963,2226.0,876.0,-2585.0,-7443.0,-6988.0,1191.0
8964,2935.0,-103.0,-3232.0,-7561.0,-6374.0,786.0
8965,3487.0,-996.0,-3646.0,-7484.0,-5863.0,722.0
8966,3680.0,-1605.0,-3955.0,-7441.0,-5609.0,1188.0
8967,4459.0,-1995.0,-3761.0,-7287.0,-5565.0,1880.0
8968,5864.0,-2971.0,-3917.0,-7232.0,-4920.0,2056.0
8969,6958.0,-4803.0,-4905.0,-7656.0,-3650.0,1264.0
8970,8327.0,-6619.0,-5655.0,-7810.0,-2607.0,1046.0
8971,10292.0,-8017.0,-5886.0,-7432.0,-1635.0,1890.0
8972,11144.0,-9732.0,-6089.0,-6789.0,28.0,2408.0
8973,10509.0,-10869.0,-6280.0,-5919.0,1757.0,2504.0
8974,9688.0,-10865.0,-6205.0,-4829.0,2642.0,3494.0
8975,8886.0,-10661.0,-5815.0,-3904.0,3070.0,5178.0
8976,7886.0,-10484.0,-5301.0,-3284.0,3671.0,6579.0
8977,6614.0,-10122.0,-5050.0,-2755.0,4484.0,7471.0
8978,5055.0,-10002.0,-5002.0,-2282.0,5439.0,7946.0
8979,3245.0,-10247.0,-5020.0,-1706.0,6245.0,7964.0
8980,1382.0,-10507.0,-5121.0,-1009.0,6709.0,7588.0
8981,-254.0,-10860.0,-5425.0,-265.0,7466.0,6640.0
8982,-1939.0,-11399.0,-6026.0,856.0,8335.0,5386.0
8983,-3422.0,-11606.0,-6459.0,2271.0,8828.0,4236.0
8984,-4675.0,-11294.0,-6468.0,3780.0,9452.0,2663.0
8985,-5686.0,-10668.0,-6198.0,5034.0,10333.0,988.0
8986,-6973.0,-10274.0,-6212.0,5945.0,10504.0,296.0
8987,-8235.0,-9746.0,-6411.0,6698.0,9464.0,1122.0
8988,-8908.0,-8825.0,-6192.0,7126.0,7688.0,3034.0
8989,-9069.0,-7402.0,-5683.0,7607.0,5658.0,5244.0
8990,-9325.0,-5624.0,-4789.0,8231.0,3936.0,6548.0
8991,-9664.0,-3887.0,-3818.0,8772.0,2705.0,6773.0
8992,-10117.0,-2458.0,-2856.0,9237.0,1568.0,6615.0
8993,-10919.0,-1049.0,-1924.0,9878.0,707.0,5312.0
8994,-11157.0,229.0,-1249.0,10130.0,513.0,2325.0
8995,-11021.0,957.0,-734.0,9985.0,-126.0,-20.0
8996,-10489.0,1559.0,-457.0,9540.0,-1447.0,-872.0
8997,-9744.0,1987.0,-204.0,8723.0,-2699.0,-803.0
8998,-8614.0,2761.0,77.0,7919.0,-3960.0,-193.0
8999,-7425.0,3617.0,385.0,6955.0,-4814.0,218.0
9000,-6870.0,3711.0,605.0,5922.0,-5062.0,106.0
9001,-6451.0,3606.0,572.0,5118.0,-5429.0,-118.0
9002,-5811.0,3754.0,404.0,4367.0,-6169.0,-253.0
9003,-5129.0,3849.0,220.0,3552.0,-7029.0,-311.0
9004,-4493.0,3777.0,26.0,2683.0,-7637.0,-90.0
9005,-3650.0,3710.0,-93.0,1871.0,-8059.0,150.0
9006,-2836.0,3809.0,-123.0,1108.0,-8287.0,101.0
9007,-2416.0,3851.0,-257.0,370.0,-8192.0,-263.0
9008,-2176.0,3709.0,-457.0,-325.0,-7932.0,-824.0
9009,-1795.0,3597.0,-708.0,-1014.0,-7822.0,-1284.0
9010,-1277.0,3489.0,-1129.0,-1739.0,-7846.0,-1469.0
9011,-723.0,3021.0,-1639.0,-2478.0,-7793.0,-1362.0
9012,-36.0,2331.0,-1960.0,-3119.0,-7696.0,-1243.0
9013,647.0,1914.0,-2275.0,-3562.0,-7590.0,-1118.0
9014,946.0,1602.0,-2646.0,-3874.0,-7313.0,-787.0
9015,1183.0,1333.0,-2631.0,-4272.0,-7109.0,-86.0
9016,1368.0,1578.0,-2527.0,-4646.0,-7106.0,601.0
9017,1798.0,1887.0,-2480.0,-5202.0,-6863.0,857.0
9018,2388.0,1260.0,-2519.0,-6158.0,-6179.0,674.0
9019,2844.0,180.0,-2804.0,-6842.0,-5417.0,254.0
9020,3670.0,-964.0,-3215.0,-7052.0,-4605.0,-247.0
9021,4442.0,-2371.0,-3551.0,-7135.0,-3781.0,-237.0
9022,4486.0,-2983.0,-3695.0,-6978.0,-3512.0,825.0
9023,4514.0,-2732.0,-3451.0,-6565.0,-3523.0,2443.0
9024,5528.0,-3039.0,-3100.0,-6731.0,-2935.0,2812.0
9025,6832.0,-4152.0,-3119.0,-7296.0,-1703.0,2230.0
9026,7539.0,-5417.0,-3545.0,-7437.0,-626.0,2197.0
9027,7882.0,-6599.0,-3911.0,-6970.0,255.0,2624.0
9028,8396.0,-7751.0,-4218.0,-6264.0,1185.0,2787.0
9029,8952.0,-8394.0,-4364.0,-5562.0,2265.0,2922.0
9030,8612.0,-8700.0,-4669.0,-4987.0,3566.0,3360.0
9031,7235.0,-9047.0,-4855.0,-4615.0,4656.0,4260.0
9032,6054.0,-9279.0,-4784.0,-4433.0,5141.0,5244.0
9033,5401.0,-9652.0,-4692.0,-4254.0,5588.0,5811.0
9034,4418.0,-10406.0,-4806.0,-3880.0,6227.0,6111.0
